time;rawEEG;attention;meditation;signalStrength;alpha1;alpha2;beta1;beta2;delta;gamma1;gamma2;theta;blink
63832121840034;-1;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;-19;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;-22;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;-62;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;-149;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;-202;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;-149;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;-10;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;109;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;145;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;71;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;-7;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;36;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;153;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;198;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;147;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;76;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;43;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;75;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;106;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;49;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;-36;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;-87;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;-84;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;-13;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;122;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;229;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;220;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;147;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;65;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;53;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;150;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;243;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;232;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;139;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;104;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;164;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;210;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;196;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;156;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;121;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;76;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;3;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;-38;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
63832121840034;-69;14;47;87;129160;27556;26367;25584;1724257;83925;13420;247601;59
