time;rawEEG;attention;meditation;signalStrength;alpha1;alpha2;beta1;beta2;delta;gamma1;gamma2;theta;blink
63832196019597;48;53;61;100;5464;13886;6726;3770;8128;2938;3160;15261;45
63832196019597;45;53;61;100;5464;13886;6726;3770;8128;2938;3160;15261;45
63832196019597;34;53;61;100;5464;13886;6726;3770;8128;2938;3160;15261;45
63832196019597;21;53;61;100;5464;13886;6726;3770;8128;2938;3160;15261;45
63832196019597;13;53;61;100;5464;13886;6726;3770;8128;2938;3160;15261;45
63832196019597;8;53;61;100;5464;13886;6726;3770;8128;2938;3160;15261;45
63832196019597;16;53;61;100;5464;13886;6726;3770;8128;2938;3160;15261;45
63832196019597;33;53;61;100;5464;13886;6726;3770;8128;2938;3160;15261;45
63832196019597;41;53;61;100;5464;13886;6726;3770;8128;2938;3160;15261;45
63832196019597;42;53;61;100;5464;13886;6726;3770;8128;2938;3160;15261;45
63832196019597;37;53;61;100;5464;13886;6726;3770;8128;2938;3160;15261;45
63832196019597;36;53;61;100;5464;13886;6726;3770;8128;2938;3160;15261;45
63832196019597;40;53;61;100;5464;13886;6726;3770;8128;2938;3160;15261;45
63832196019597;27;53;61;100;5464;13886;6726;3770;8128;2938;3160;15261;45
63832196019597;5;53;61;100;5464;13886;6726;3770;8128;2938;3160;15261;45
63832196019597;0;53;61;100;5464;13886;6726;3770;8128;2938;3160;15261;45
63832196019597;16;53;61;100;5464;13886;6726;3770;8128;2938;3160;15261;45
63832196019597;36;53;61;100;5464;13886;6726;3770;8128;2938;3160;15261;45
63832196019597;33;53;61;100;5464;13886;6726;3770;8128;2938;3160;15261;45
63832196019597;7;53;61;100;5464;13886;6726;3770;8128;2938;3160;15261;45
63832196019597;-3;53;61;100;5464;13886;6726;3770;8128;2938;3160;15261;45
63832196019597;8;53;61;100;5464;13886;6726;3770;8128;2938;3160;15261;45
63832196019597;23;53;61;100;5464;13886;6726;3770;8128;2938;3160;15261;45
63832196019597;28;53;61;100;5464;13886;6726;3770;8128;2938;3160;15261;45
63832196019597;39;53;61;100;5464;13886;6726;3770;8128;2938;3160;15261;45
63832196019597;45;53;61;100;5464;13886;6726;3770;8128;2938;3160;15261;45
63832196019597;53;53;61;100;5464;13886;6726;3770;8128;2938;3160;15261;45
63832196019597;56;53;61;100;5464;13886;6726;3770;8128;2938;3160;15261;45
63832196019597;44;53;61;100;5464;13886;6726;3770;8128;2938;3160;15261;45
63832196019597;40;53;61;100;5464;13886;6726;3770;8128;2938;3160;15261;45
63832196019597;53;53;61;100;5464;13886;6726;3770;8128;2938;3160;15261;45
63832196019597;58;53;61;100;5464;13886;6726;3770;8128;2938;3160;15261;45
63832196019597;45;53;61;100;5464;13886;6726;3770;8128;2938;3160;15261;45
63832196019597;26;53;61;100;5464;13886;6726;3770;8128;2938;3160;15261;45
63832196019597;11;53;61;100;5464;13886;6726;3770;8128;2938;3160;15261;45
63832196019597;1;53;61;100;5464;13886;6726;3770;8128;2938;3160;15261;45
63832196019597;-10;53;61;100;5464;13886;6726;3770;8128;2938;3160;15261;45
63832196019597;-2;53;61;100;5464;13886;6726;3770;8128;2938;3160;15261;45
